"patch1.before","patch2.before","patch1.after","patch2.after"
71,38,69,40
80,55,77,58
76,46,72,50
71,56,69,58
89,51,80,60
79,48,73,54
92,67,89,70
92,61,88,65
88,47,80,55
96,49,79,66
63,58,57,64
87,44,84,47
67,57,64,60
63,55,60,58
63,45,62,46
99,44,87,56
65,41,65,41
81,53,79,55
73,57,70,60
74,51,66,59
72,55,71,56
81,51,73,59
65,42,64,43
75,49,75,49
95,49,84,60
64,63,66,61
78,50,71,57
85,49,76,58
82,51,72,61
81,44,78,47
69,48,62,55
82,51,77,56
75,53,74,54
86,50,82,54
77,55,72,60
68,66,71,63
87,50,83,54
69,61,68,62
73,61,71,63
69,54,67,56
70,48,69,49
80,51,72,59
77,46,77,46
76,33,65,44
88,51,80,59
86,46,85,47
92,56,87,61
84,54,75,63
85,55,74,66
72,41,66,47
93,47,89,51
77,42,67,52
92,56,92,56
82,51,80,53
86,55,81,60
71,35,65,41
71,59,72,58
76,55,71,60
79,54,73,60
88,61,81,68
99,49,87,61
93,38,87,44
98,38,86,50
72,39,62,49
76,55,75,56
71,52,70,53
83,54,80,57
76,56,77,55
91,51,82,60
64,52,59,57
93,36,83,46
85,41,73,53
82,47,82,47
88,55,80,63
97,62,92,67
79,55,78,56
81,43,76,48
89,44,82,51
82,51,76,57
70,45,67,48
69,58,66,61
85,65,85,65
88,56,79,65
79,58,72,65
90,59,88,61
85,30,80,35
80,55,76,59
92,43,78,57
72,49,72,49
75,41,74,42
67,49,62,54
86,47,78,55
93,43,85,51
74,56,69,61
80,40,78,42
77,48,71,54
74,51,71,54
70,47,62,55
93,45,89,49
80,53,78,55
75,57,74,58
81,43,75,49
86,43,85,44
74,43,70,47
89,47,77,59
90,54,81,63
80,46,73,53
97,43,86,54
70,56,71,55
95,46,89,52
91,50,87,54
85,48,80,53
81,32,67,46
63,45,62,46
83,54,80,57
96,42,90,48
84,49,78,55
70,45,69,46
80,55,75,60
85,35,75,45
78,39,72,45
66,48,61,53
77,59,74,62
76,61,68,69
87,56,81,62
70,42,66,46
72,49,64,57
81,42,72,51
68,49,70,47
81,55,76,60
70,52,66,56
72,44,61,55
72,48,64,56
98,50,87,61
85,42,79,48
92,61,84,69
80,60,81,59
66,39,64,41
83,46,73,56
86,47,80,53
78,61,75,64
84,62,83,63
64,46,60,50
66,54,65,55
80,48,77,51
66,47,63,50
84,55,84,55
91,52,86,57
74,44,70,48
69,48,66,51
69,57,67,59
91,62,83,70
67,42,65,44
80,57,74,63
78,56,77,57
61,34,57,38
79,59,79,59
76,49,69,56
82,56,76,62
79,62,76,65
92,42,84,50
73,62,71,64
91,41,78,54
77,49,71,55
88,39,78,49
85,45,74,56
69,48,67,50
71,56,71,56
78,50,71,57
73,52,67,58
73,63,69,67
85,47,78,54
71,44,68,47
78,48,71,55
82,55,75,62
72,50,69,53
88,39,87,40
80,36,75,41
64,52,61,55
83,74,84,73
91,56,81,66
95,45,82,58
89,50,82,57
73,46,68,51
92,35,80,47
79,52,79,52
92,49,83,58
72,47,62,57
66,47,62,51
61,52,58,55
75,60,71,64
51,41,51,41
79,47,70,56
79,45,77,47
84,38,76,46
65,46,65,46
94,46,82,58
68,53,67,54
90,43,79,54
83,50,75,58
63,52,63,52
78,50,73,55
72,45,68,49
78,47,70,55
75,56,73,58
77,46,69,54
83,54,76,61
82,51,82,51
80,35,74,41
75,36,70,41
69,60,68,61
87,44,75,56
74,46,68,52
75,44,68,51
80,53,75,58
76,57,70,63
79,47,67,59
79,55,74,60
75,39,67,47
88,60,81,67
95,53,85,63
82,53,82,53
62,49,60,51
71,49,68,52
99,53,93,59
73,42,66,49
88,39,75,52
86,52,84,54
83,50,77,56
91,48,85,54
86,53,84,55
71,55,66,60
76,44,72,48
71,54,69,56
66,40,59,47
81,51,74,58
70,45,65,50
102,63,94,71
96,55,90,61
78,40,73,45
70,48,64,54
96,50,88,58
88,47,82,53
65,42,65,42
83,37,75,45
83,52,71,64
79,66,75,70
76,49,71,54
91,64,81,74
79,59,82,56
80,54,78,56
91,63,82,72
88,53,85,56
73,42,63,52
78,55,74,59
74,49,68,55
90,40,82,48
67,53,66,54
69,55,70,54
70,46,65,51
81,46,75,52
91,54,83,62
86,43,80,49
83,49,81,51
78,44,74,48
76,48,71,53
76,51,71,56
91,36,79,48
66,43,62,47
72,54,68,58
91,44,82,53
102,52,88,66
70,52,69,53
85,46,76,55
80,52,74,58
68,48,64,52
77,65,79,63
70,47,73,44
49,48,46,51
72,44,69,47
73,54,71,56
82,51,80,53
101,37,89,49
86,41,74,53
81,52,77,56
90,51,86,55
78,46,68,56
80,36,77,39
72,50,69,53
69,51,66,54
81,54,77,58
80,49,67,62
69,44,60,53
83,45,71,57
73,36,64,45
90,44,80,54
79,56,74,61
95,66,92,69
85,44,73,56
85,52,75,62
80,45,76,49
89,49,82,56
65,48,61,52
79,51,73,57
67,50,63,54
75,51,73,53
69,54,70,53
83,48,77,54
84,47,82,49
93,35,84,44
90,41,80,51
71,47,68,50
73,47,71,49
88,37,79,46
72,46,69,49
78,58,74,62
69,53,67,55
77,47,69,55
75,49,73,51
84,43,77,50
84,51,79,56
86,50,83,53
93,57,85,65
73,69,71,71
80,54,74,60
77,46,73,50
58,46,56,48
86,40,77,49
83,68,82,69
86,53,80,59
64,42,58,48
65,55,61,59
97,47,89,55
77,57,78,56
81,50,77,54
90,43,81,52
75,53,75,53
87,41,77,51
95,50,90,55
78,58,69,67
83,48,71,60
67,60,67,60
80,46,76,50
65,61,63,63
79,63,76,66
77,49,71,55
82,41,81,42
59,42,53,48
84,56,86,54
85,49,79,55
88,39,75,52
65,47,61,51
97,54,92,59
75,53,76,52
72,43,67,48
81,59,77,63
66,47,65,48
82,46,81,47
85,51,81,55
75,45,73,47
91,46,80,57
93,63,90,66
64,52,65,51
90,55,78,67
67,48,66,49
72,45,66,51
70,73,71,72
74,49,70,53
74,53,72,55
61,58,60,59
82,42,76,48
92,59,88,63
75,45,72,48
83,59,80,62
83,48,81,50
80,43,76,47
88,44,80,52
84,49,73,60
92,54,86,60
93,53,89,57
73,65,76,62
61,56,61,56
69,48,65,52
87,51,79,59
101,47,91,57
89,47,80,56
76,54,69,61
84,51,76,59
69,65,66,68
84,55,82,57
95,40,84,51
70,50,63,57
80,49,73,56
80,56,82,54
96,52,89,59
73,46,67,52
70,56,65,61
70,57,69,58
67,42,60,49
71,63,72,62
80,63,77,66
67,61,64,64
74,41,70,45
109,48,102,55
74,60,70,64
83,53,78,58
74,44,70,48
69,39,66,42
76,49,73,52
68,46,61,53
73,52,70,55
71,43,66,48
72,48,71,49
78,54,79,53
70,52,70,52
76,50,66,60
85,49,78,56
76,42,73,45
92,41,83,50
84,56,74,66
81,51,76,56
91,39,80,50
87,46,79,54
73,39,64,48
76,51,71,56
84,40,77,47
83,57,76,64
71,57,65,63
79,57,76,60
88,62,82,68
79,29,69,39
86,43,80,49
85,54,81,58
76,38,68,46
63,56,64,55
86,48,74,60
96,57,86,67
95,48,85,58
79,49,77,51
84,40,78,46
76,41,72,45
57,55,57,55
91,54,83,62
69,41,65,45
70,61,66,65
81,58,76,63
86,50,81,55
84,50,77,57
89,39,80,48
79,53,73,59
77,48,76,49
81,56,76,61
93,43,84,52
77,34,69,42
72,52,71,53
70,55,75,50
90,49,78,61
77,49,77,49
92,58,83,67
93,42,85,50
75,45,66,54
70,52,67,55
83,47,79,51
89,56,86,59
79,49,77,51
95,52,79,68
65,45,65,45
83,42,74,51
79,54,78,55
70,55,70,55
90,57,83,64
65,62,59,68
68,43,62,49
69,54,64,59
93,43,81,55
79,46,74,51
79,61,79,61
81,42,81,42
82,44,79,47
88,43,76,55
72,55,74,53
81,44,73,52
86,38,76,48
73,45,69,49
65,54,59,60
83,50,77,56
83,43,76,50
95,42,86,51
70,52,71,51
72,45,69,48
81,45,71,55
78,53,79,52
71,64,69,66
103,47,95,55
84,52,79,57
83,47,78,52
97,41,87,51
70,50,67,53
71,38,70,39
85,41,82,44
83,46,76,53
72,58,70,60
76,47,69,54
86,56,80,62
90,56,83,63
68,58,68,58
78,46,72,52
83,68,82,69
67,40,65,42
87,37,80,44
63,46,60,49
88,48,81,55
74,36,64,46
85,51,77,59
72,54,72,54
91,41,85,47
84,66,82,68
67,45,62,50
85,50,79,56
83,44,76,51
80,39,73,46
84,38,76,46
83,64,83,64
89,52,87,54
104,36,93,47
87,42,84,45
82,57,82,57
77,63,73,67
96,50,92,54
78,44,72,50
71,63,70,64
90,46,87,49
79,53,77,55
88,44,80,52
79,69,81,67
74,52,71,55
86,46,82,50
89,49,79,59
71,39,63,47
91,57,92,56
75,45,70,50
91,49,83,57
80,47,70,57
91,51,77,65
76,49,71,54
84,57,83,58
88,56,84,60
72,43,66,49
83,53,76,60
83,55,76,62
87,60,82,65
60,60,53,67
81,53,77,57
93,62,86,69
76,58,74,60
72,51,70,53
91,49,83,57
83,44,76,51
94,49,90,53
71,50,68,53
71,54,67,58
97,49,84,62
80,49,70,59
88,46,82,52
86,34,78,42
76,53,74,55
72,45,69,48
89,50,78,61
83,67,81,69
100,46,92,54
88,54,86,56
81,46,72,55
73,62,72,63
95,45,89,51
84,46,81,49
69,47,65,51
77,28,71,34
70,58,69,59
64,35,61,38
97,56,85,68
88,42,82,48
83,48,77,54
90,52,86,56
78,47,74,51
81,38,75,44
77,52,75,54
80,42,78,44
82,45,73,54
71,51,67,55
75,46,73,48
89,51,84,56
89,56,84,61
74,45,65,54
91,38,75,54
78,58,79,57
103,57,93,67
62,49,58,53
93,56,80,69
79,46,76,49
73,42,68,47
83,54,79,58
89,59,81,67
77,45,73,49
83,40,79,44
68,52,63,57
82,38,77,43
69,50,66,53
98,57,82,73
81,51,77,55
70,50,69,51
76,46,66,56
75,46,65,56
77,61,74,64
75,47,67,55
72,52,67,57
84,45,72,57
98,44,88,54
75,52,74,53
76,60,73,63
84,49,79,54
88,40,76,52
78,41,72,47
81,37,75,43
68,55,63,60
78,41,74,45
86,52,84,54
91,65,93,63
79,51,71,59
94,54,88,60
80,41,70,51
74,43,69,48
92,48,81,59
73,65,75,63
71,51,65,57
83,45,75,53
71,47,64,54
94,57,91,60
83,66,81,68
58,48,56,50
75,50,74,51
93,51,87,57
84,54,77,61
83,56,80,59
76,43,74,45
82,44,76,50
73,46,68,51
80,56,79,57
75,55,77,53
78,40,72,46
74,51,73,52
64,40,55,49
97,44,92,49
85,63,82,66
69,38,63,44
91,47,77,61
58,54,59,53
80,48,78,50
61,46,61,46
66,57,62,61
79,54,75,58
92,52,86,58
83,49,79,53
78,56,77,57
65,48,61,52
69,52,68,53
68,43,64,47
90,48,83,55
78,60,77,61
79,44,66,57
86,61,82,65
91,49,82,58
76,38,70,44
73,38,66,45
66,49,66,49
79,40,75,44
93,64,90,67
90,47,84,53
77,53,75,55
88,49,84,53
84,57,79,62
68,45,63,50
78,45,75,48
79,42,72,49
77,49,75,51
72,54,69,57
87,46,81,52
94,46,88,52
87,45,78,54
80,58,80,58
83,49,78,54
66,41,64,43
82,55,80,57
73,51,71,53
78,53,73,58
101,41,86,56
61,46,60,47
80,49,78,51
84,58,78,64
69,50,69,50
70,58,66,62
79,60,77,62
74,56,72,58
87,52,80,59
77,59,76,60
84,57,78,63
78,47,75,50
96,47,87,56
71,56,71,56
86,57,83,60
75,52,73,54
65,45,63,47
65,54,65,54
78,46,65,59
87,45,78,54
84,49,80,53
84,37,73,48
90,62,86,66
81,47,75,53
92,39,85,46
86,51,83,54
88,61,84,65
81,57,78,60
63,48,62,49
76,54,77,53
79,52,78,53
82,48,71,59
75,52,73,54
78,53,75,56
74,38,72,40
71,45,68,48
80,42,70,52
70,52,68,54
84,52,78,58
82,34,66,50
67,45,66,46
71,47,64,54
58,38,55,41
86,43,75,54
97,46,91,52
82,47,67,62
84,64,83,65
68,58,70,56
79,53,75,57
85,56,78,63
91,56,89,58
84,46,82,48
75,42,71,46
85,53,83,55
70,58,68,60
78,43,77,44
68,46,65,49
83,48,76,55
70,51,71,50
63,62,63,62
72,56,75,53
80,46,80,46
83,38,78,43
92,52,78,66
99,48,87,60
73,49,70,52
71,50,68,53
80,50,75,55
74,59,74,59
90,54,84,60
66,57,63,60
82,57,72,67
76,39,69,46
91,53,86,58
87,51,80,58
84,41,81,44
86,56,79,63
83,54,80,57
89,52,82,59
62,48,59,51
81,44,77,48
93,45,84,54
87,53,82,58
83,54,78,59
93,55,88,60
94,67,89,72
92,50,86,56
88,48,82,54
77,56,73,60
73,49,70,52
78,45,73,50
83,53,83,53
93,43,82,54
82,57,82,57
97,53,93,57
69,43,66,46
89,48,81,56
85,47,79,53
79,47,73,53
82,47,73,56
65,60,66,59
79,41,72,48
76,47,63,60
77,53,71,59
78,44,74,48
80,60,73,67
75,53,72,56
70,56,67,59
101,53,97,57
76,40,71,45
61,55,57,59
73,49,62,60
85,46,74,57
95,56,94,57
82,44,79,47
90,43,87,46
71,41,71,41
72,41,69,44
81,55,78,58
87,46,84,49
70,51,71,50
87,54,82,59
79,48,75,52
90,52,85,57
73,54,67,60
75,43,69,49
73,53,71,55
86,44,77,53
82,53,80,55
66,41,65,42
58,51,60,49
66,40,64,42
84,45,80,49
67,49,63,53
91,48,86,53
78,73,75,76
94,47,85,56
72,44,66,50
71,46,63,54
76,70,75,71
68,41,64,45
80,53,72,61
69,52,67,54
68,59,71,56
79,46,74,51
92,46,83,55
68,59,67,60
71,39,65,45
89,52,83,58
96,56,88,64
84,47,78,53
85,61,79,67
79,72,80,71
87,51,80,58
78,51,74,55
75,55,72,58
86,47,81,52
88,36,77,47
78,40,75,43
70,42,65,47
96,46,83,59
93,54,85,62
82,56,77,61
75,41,66,50
85,44,78,51
91,47,81,57
75,41,70,46
86,47,80,53
76,46,69,53
74,43,70,47
73,45,71,47
95,43,86,52
78,53,73,58
76,36,72,40
99,58,95,62
66,53,67,52
88,54,83,59
92,46,79,59
85,56,81,60
70,52,67,55
75,53,69,59
91,57,93,55
70,42,69,43
74,54,76,52
85,50,80,55
92,50,83,59
70,55,65,60
84,45,76,53
81,54,77,58
87,42,79,50
93,57,80,70
90,56,86,60
71,51,65,57
72,43,64,51
74,46,66,54
85,51,77,59
97,51,85,63
80,48,72,56
76,43,67,52
73,56,68,61
86,51,82,55
84,44,73,55
83,55,80,58
81,44,75,50
89,56,86,59
76,48,73,51
69,35,62,42
93,38,85,46
75,48,70,53
89,50,80,59
73,54,70,57
68,46,66,48
94,31,83,42
74,53,69,58
76,59,72,63
71,46,67,50
90,56,86,60
81,67,75,73
83,57,77,63
79,58,70,67
61,47,59,49
84,37,75,46
84,46,78,52
87,52,79,60
95,68,91,72
78,48,73,53
76,62,74,64
88,46,80,54
103,57,99,61
96,49,88,57
65,37,58,44
76,49,74,51
87,61,80,68
63,56,61,58
84,42,79,47
77,41,66,52
89,47,82,54
83,44,79,48
68,47,69,46
71,55,66,60
85,34,76,43
84,42,79,47
78,48,72,54
77,36,71,42
72,55,68,59
73,48,66,55
78,50,73,55
87,54,84,57
78,60,73,65
92,51,85,58
80,45,77,48
87,41,73,55
97,55,91,61
77,62,76,63
75,56,73,58
89,51,80,60
91,52,81,62
89,54,78,65
81,61,75,67
66,35,61,40
80,53,71,62
93,61,85,69
80,56,78,58
90,48,86,52
76,38,68,46
72,57,71,58
76,63,72,67
81,52,78,55
92,50,89,53
74,51,74,51
68,55,68,55
73,59,73,59
82,38,72,48
86,55,84,57
62,56,61,57
75,43,67,51
90,58,84,64
90,63,82,71
74,49,71,52
89,45,86,48
84,51,80,55
64,62,67,59
82,64,79,67
68,50,65,53
75,61,70,66
101,48,84,65
94,51,90,55
74,45,66,53
84,56,79,61
85,38,77,46
65,48,61,52
69,35,57,47
75,37,72,40
90,35,81,44
95,43,83,55
86,55,75,66
73,52,74,51
94,44,83,55
79,48,77,50
64,36,60,40
102,38,93,47
77,48,74,51
70,43,70,43
77,40,75,42
75,50,70,55
78,46,74,50
80,64,74,70
80,46,75,51
95,51,89,57
79,58,79,58
66,56,63,59
88,58,83,63
82,54,76,60
70,41,65,46
77,59,77,59
97,55,92,60
73,52,77,48
85,48,83,50
81,53,74,60
79,57,76,60
80,58,78,60
83,55,77,61
80,56,76,60
72,50,69,53
82,55,77,60
84,56,82,58
68,51,64,55
75,53,67,61
70,46,68,48
84,60,79,65
68,59,63,64
84,55,80,59
74,56,69,61
71,44,71,44
77,58,70,65
73,55,72,56
70,52,66,56
73,51,70,54
102,56,94,64
82,59,81,60
97,55,88,64
80,55,73,62
65,45,58,52
75,58,73,60
79,42,74,47
76,51,67,60
70,49,66,53
84,57,79,62
74,56,72,58
82,54,81,55
73,49,70,52
80,61,77,64
80,46,72,54
91,56,80,67
92,38,81,49
79,58,76,61
71,50,64,57
86,45,79,52
83,65,79,69
96,48,86,58
82,47,74,55
77,55,70,62
82,55,79,58
88,65,81,72
88,49,88,49
84,50,78,56
70,45,69,46
70,52,69,53
65,56,66,55
107,42,91,58
73,52,66,59
74,55,71,58
67,50,66,51
82,50,81,51
92,38,81,49
75,46,69,52
74,49,70,53
88,49,81,56
81,50,75,56
89,57,83,63
94,49,88,55
70,57,67,60
88,48,78,58
87,53,77,63
72,48,66,54
88,45,80,53
83,59,81,61
85,51,80,56
94,48,85,57
73,40,70,43
89,46,83,52
86,43,80,49
92,50,80,62
83,47,77,53
59,48,57,50
78,60,76,62
85,55,77,63
77,46,75,48
79,54,71,62
99,58,91,66
82,51,75,58
75,48,71,52
77,47,71,53
81,56,73,64
81,52,76,57
84,53,82,55
79,40,75,44
80,46,74,52
79,40,72,47
94,42,83,53
87,54,83,58
82,55,78,59
83,56,80,59
91,35,80,46
86,47,81,52
97,52,86,63
79,49,78,50
77,42,68,51
85,36,74,47
83,44,75,52
79,48,74,53
86,65,80,71
93,48,85,56
82,50,77,55
59,55,61,53
90,64,84,70
76,54,71,59
80,52,80,52
78,46,74,50
91,55,84,62
77,55,76,56
68,55,68,55
74,50,69,55
101,40,86,55
75,57,70,62
65,51,63,53
88,55,80,63
103,51,100,54
81,50,80,51
86,51,78,59
83,45,76,52
78,53,72,59
86,58,76,68
81,50,74,57
84,43,75,52
74,52,75,51
91,55,84,62
79,47,78,48
84,47,79,52
78,50,76,52
82,46,83,45
83,45,76,52
66,62,64,64
74,42,65,51
82,42,75,49
81,52,73,60
77,46,70,53
91,55,83,63
82,57,78,61
97,44,85,56
91,54,84,61
73,50,69,54
98,53,87,64
83,54,82,55
90,50,84,56
65,65,67,63
79,54,73,60
76,49,71,54
77,51,71,57
85,47,80,52
72,58,69,61
95,52,91,56
89,54,83,60
72,51,71,52
65,49,67,47
102,45,92,55
79,56,73,62
61,45,58,48
85,50,74,61
71,58,70,59
77,66,75,68
81,52,77,56
69,60,62,67
92,52,85,59
58,38,55,41
85,35,77,43
74,42,71,45
85,49,81,53
88,47,78,57
73,54,68,59
89,48,84,53
80,42,76,46
91,42,82,51
90,45,79,56
77,50,76,51
85,46,82,49
81,42,74,49
78,53,75,56
80,54,76,58
68,46,62,52
86,57,84,59
84,49,80,53
88,56,79,65
69,31,53,47
66,49,69,46
77,47,70,54
86,52,82,56
73,45,73,45
89,41,85,45
86,65,85,66
73,57,70,60
69,53,70,52
75,42,68,49
87,57,80,64
86,52,83,55
74,48,68,54
87,52,76,63
65,57,61,61
67,49,64,52
82,43,73,52
79,46,73,52
88,55,85,58
83,51,72,62
87,48,81,54
78,43,72,49
84,44,76,52
85,61,82,64
98,47,88,57
64,38,62,40
78,59,72,65
83,58,75,66
75,47,68,54
69,39,67,41
64,42,56,50
71,55,67,59
63,48,58,53
74,58,73,59
67,50,62,55
72,51,65,58
75,52,72,55
76,48,72,52
71,52,69,54
80,59,77,62
83,50,76,57
79,38,71,46
90,57,82,65
77,48,74,51
78,50,74,54
70,40,66,44
79,43,69,53
84,59,80,63
75,47,70,52
86,60,82,64
93,55,86,62
79,48,75,52
78,48,74,52
72,43,70,45
91,36,82,45
73,33,68,38
78,48,73,53
76,44,70,50
80,55,77,58
79,52,73,58
101,51,89,63
71,33,68,36
78,42,69,51
81,47,78,50
81,34,74,41
91,45,84,52
74,58,68,64
91,44,87,48
63,52,63,52
70,43,68,45
95,42,87,50
78,57,75,60
72,49,73,48
70,43,64,49
65,60,65,60
82,49,77,54
79,65,78,66
66,49,66,49
90,55,90,55
83,51,78,56
85,44,81,48
66,46,65,47
66,43,66,43
74,46,64,56
86,47,82,51
78,41,74,45
98,41,85,54
91,49,85,55
79,55,74,60
78,44,68,54
90,45,87,48
74,45,73,46
91,48,86,53
61,60,63,58
80,50,74,56
75,45,69,51
66,50,62,54
81,47,73,55
80,53,74,59
98,43,88,53
66,51,67,50
74,59,74,59
73,55,72,56
77,45,73,49
88,38,85,41
67,53,61,59
89,63,87,65
89,44,79,54
76,42,65,53
79,49,73,55
70,47,66,51
73,53,67,59
78,52,73,57
79,60,74,65
64,38,62,40
82,44,76,50
89,64,86,67
76,54,74,56
83,47,77,53
77,44,72,49
74,54,73,55
94,43,84,53
84,51,79,56
72,43,71,44
79,42,69,52
68,49,63,54
90,49,85,54
89,43,77,55
85,50,77,58
64,50,64,50
66,58,65,59
72,50,68,54
79,49,81,47
80,40,71,49
80,53,69,64
89,47,85,51
86,50,82,54
68,53,67,54
87,51,82,56
78,51,73,56
71,55,66,60
76,49,71,54
79,47,73,53
82,45,76,51
82,52,68,66
83,66,73,76
80,60,80,60
67,45,60,52
88,62,82,68
97,42,84,55
99,62,95,66
72,45,69,48
76,49,68,57
75,55,74,56
78,40,76,42
99,53,96,56
74,55,69,60
88,57,79,66
72,50,69,53
78,58,75,61
90,48,82,56
81,40,71,50
80,47,74,53
79,48,73,54
92,43,81,54
75,43,66,52
80,48,76,52
83,44,77,50
81,43,75,49
83,53,78,58
77,51,74,54
87,49,78,58
100,51,90,61
77,57,72,62
86,43,78,51
93,40,89,44
70,50,62,58
85,44,77,52
73,39,67,45
92,50,84,58
86,54,80,60
89,48,82,55
77,59,74,62
85,44,82,47
83,44,81,46
90,58,82,66
86,53,84,55
80,41,71,50
88,50,81,57
75,57,62,70
76,37,74,39
101,39,90,50
86,40,75,51
92,52,80,64
72,48,66,54
74,45,68,51
73,63,69,67
103,48,95,56
88,38,78,48
79,34,72,41
85,49,84,50
87,61,81,67
100,43,92,51
89,56,78,67
91,56,86,61
87,47,79,55
88,49,81,56
81,45,71,55
65,60,64,61
72,58,70,60
64,60,63,61
68,45,69,44
81,65,81,65
80,58,80,58
81,40,72,49
60,52,56,56
74,63,69,68
84,54,74,64
85,64,81,68
79,51,80,50
78,59,80,57
56,42,52,46
62,50,59,53
84,42,77,49
82,43,76,49
90,53,80,63
79,49,73,55
85,49,80,54
64,52,63,53
82,66,78,70
82,49,82,49
72,55,71,56
88,52,76,64
88,45,83,50
86,48,77,57
74,46,71,49
81,49,73,57
101,43,94,50
65,44,62,47
79,49,75,53
80,50,75,55
79,59,72,66
100,45,89,56
85,42,81,46
94,44,82,56
78,53,77,54
79,44,77,46
76,50,71,55
79,52,75,56
87,48,82,53
72,55,70,57
74,49,72,51
72,53,71,54
77,46,71,52
76,42,65,53
83,53,81,55
73,54,70,57
84,37,78,43
63,58,64,57
90,51,85,56
66,51,64,53
86,52,84,54
83,60,78,65
88,55,81,62
73,67,76,64
92,49,87,54
73,40,71,42
76,45,69,52
87,61,77,71
76,45,71,50
97,37,86,48
81,53,75,59
74,40,68,46
74,35,72,37
83,46,77,52
73,53,67,59
82,63,77,68
83,29,67,45
83,45,80,48
89,48,82,55
76,50,74,52
87,42,78,51
84,42,78,48
81,42,77,46
74,53,74,53
72,40,66,46
89,36,79,46
74,50,68,56
74,38,65,47
83,68,80,71
79,52,73,58
89,51,76,64
86,60,84,62
78,35,73,40
66,46,62,50
87,49,82,54
90,39,80,49
78,53,75,56
92,47,78,61
77,57,73,61
99,48,91,56
83,55,75,63
72,58,74,56
81,51,78,54
76,48,73,51
77,51,69,59
73,38,70,41
73,48,68,53
84,41,83,42
95,47,83,59
80,39,76,43
80,41,73,48
80,46,78,48
80,41,75,46
74,53,70,57
63,51,58,56
84,44,74,54
67,39,60,46
79,61,72,68
64,55,58,61
87,44,79,52
75,41,69,47
76,47,66,57
72,45,66,51
80,54,82,52
84,38,72,50
85,47,81,51
102,60,98,64
74,44,71,47
83,58,81,60
92,51,83,60
76,37,69,44
71,55,62,64
81,46,77,50
64,50,67,47
88,45,76,57
76,51,69,58
82,44,79,47
79,60,76,63
74,51,68,57
91,42,79,54
66,51,69,48
82,48,75,55
76,55,73,58
74,49,66,57
72,50,67,55
80,42,75,47
80,52,72,60
91,38,82,47
83,45,74,54
85,46,77,54
87,52,77,62
82,42,77,47
67,46,67,46
91,45,79,57
87,59,79,67
82,40,75,47
77,53,77,53
75,56,77,54
91,45,80,56
88,53,77,64
96,56,83,69
82,47,75,54
86,52,79,59
77,52,75,54
90,53,84,59
79,61,78,62
77,48,69,56
87,45,82,50
85,51,86,50
77,54,73,58
87,50,83,54
70,34,66,38
72,49,71,50
80,49,72,57
71,52,68,55
87,49,84,52
86,47,81,52
66,53,66,53
81,38,72,47
83,50,79,54
69,54,68,55
80,42,70,52
76,51,69,58
70,42,66,46
82,58,81,59
74,49,70,53
72,51,67,56
73,43,71,45
73,50,73,50
84,45,76,53
84,48,80,52
64,50,61,53
69,54,67,56
90,51,85,56
90,58,79,69
89,58,84,63
87,47,84,50
79,38,66,51
84,52,79,57
88,52,85,55
79,53,78,54
85,45,76,54
77,39,66,50
77,43,71,49
78,47,73,52
90,47,84,53
72,54,67,59
63,45,63,45
90,41,84,47
85,43,73,55
72,46,67,51
67,42,67,42
75,56,73,58
81,47,74,54
72,52,67,57
80,50,79,51
83,51,82,52
73,59,72,60
85,52,80,57
77,63,73,67
82,43,74,51
90,52,81,61
74,42,72,44
65,52,66,51
69,43,64,48
66,54,66,54
80,47,74,53
79,44,74,49
82,62,80,64
103,47,95,55
68,56,68,56
80,53,73,60
104,46,97,53
87,50,82,55
92,50,80,62
90,52,83,59
73,52,71,54
67,38,65,40
72,43,67,48
71,60,73,58
86,51,79,58
73,46,71,48
84,51,76,59
83,55,80,58
66,52,63,55
86,41,77,50
89,52,82,59
79,61,76,64
66,53,67,52
84,45,76,53
93,53,94,52
88,50,81,57
60,38,55,43
69,51,63,57
75,41,72,44
71,63,68,66
65,58,61,62
96,52,92,56
88,41,85,44
80,54,76,58
79,57,75,61
76,48,74,50
63,40,60,43
87,66,90,63
73,43,67,49
65,50,61,54
79,61,76,64
84,59,80,63
79,37,75,41
80,45,77,48
84,62,82,64
63,46,63,46
73,51,69,55
72,53,69,56
76,60,70,66
64,47,64,47
66,50,63,53
86,50,77,59
88,53,80,61
74,40,67,47
75,51,74,52
93,42,84,51
89,55,83,61
71,42,66,47
79,70,75,74
81,55,73,63
78,52,71,59
85,47,75,57
74,50,72,52
64,39,55,48
82,55,83,54
78,57,76,59
68,53,69,52
74,51,71,54
78,53,77,54
80,39,73,46
90,51,85,56
87,46,83,50
81,43,75,49
90,53,84,59
89,33,83,39
81,66,77,70
78,33,72,39
67,57,62,62
97,52,88,61
74,49,69,54
83,49,74,58
85,57,80,62
84,40,71,53
91,66,86,71
61,46,57,50
85,46,81,50
80,54,75,59
92,47,82,57
74,56,71,59
73,59,67,65
69,56,68,57
87,48,79,56
76,65,75,66
74,42,68,48
70,58,69,59
80,59,73,66
85,47,79,53
83,53,82,54
82,49,80,51
95,50,82,63
78,44,74,48
74,50,68,56
90,49,80,59
77,53,73,57
79,57,76,60
76,55,73,58
67,41,64,44
72,44,69,47
79,56,74,61
78,61,75,64
82,39,78,43
56,58,56,58
62,46,57,51
71,52,66,57
70,46,66,50
90,47,84,53
82,48,76,54
84,48,77,55
77,37,70,44
63,55,58,60
76,54,69,61
73,64,73,64
