"patch1.before","patch2.before","patch1.after","patch2.after"
85,62,82,65
84,37,82,39
91,50,93,48
85,42,81,46
86,58,86,58
77,36,71,42
83,39,75,47
74,54,69,59
70,57,69,58
79,65,77,67
56,53,58,51
78,45,74,49
73,57,70,60
93,53,84,62
79,55,77,57
86,36,81,41
76,56,68,64
82,44,73,53
92,55,86,61
76,51,78,49
75,43,71,47
70,63,72,61
75,51,71,55
81,38,76,43
71,71,72,70
78,50,75,53
72,56,74,54
78,46,77,47
92,49,90,51
82,33,78,37
77,60,78,59
69,49,70,48
67,57,64,60
86,40,82,44
76,46,73,49
71,51,67,55
78,55,74,59
83,54,84,53
88,40,75,53
76,48,72,52
82,68,82,68
78,47,71,54
81,57,75,63
76,58,70,64
92,65,93,64
64,38,58,44
82,61,77,66
81,40,75,46
91,51,87,55
84,56,81,59
85,50,84,51
85,55,84,56
78,51,81,48
67,41,62,46
85,50,79,56
80,54,76,58
88,54,84,58
84,58,79,63
75,50,68,57
90,50,82,58
79,52,79,52
88,50,87,51
69,52,67,54
88,56,82,62
87,58,88,57
77,46,72,51
91,41,86,46
99,49,91,57
81,49,78,52
88,57,97,48
80,54,77,57
99,47,100,46
64,48,60,52
93,58,80,71
78,41,74,45
90,51,87,54
83,47,78,52
86,41,86,41
67,37,65,39
71,47,72,46
80,46,80,46
79,50,72,57
71,45,72,44
77,49,72,54
63,47,61,49
65,48,63,50
81,41,66,56
81,43,75,49
73,55,72,56
87,50,81,56
80,52,68,64
76,57,77,56
79,49,76,52
77,62,70,69
68,55,60,63
84,57,79,62
87,62,79,70
78,49,79,48
82,55,80,57
82,53,73,62
95,37,86,46
84,48,82,50
85,47,80,52
82,38,80,40
74,44,69,49
81,37,74,44
92,48,82,58
91,58,92,57
83,50,80,53
79,56,71,64
88,58,86,60
74,60,67,67
77,54,79,52
82,53,81,54
86,49,77,58
76,41,77,40
80,47,75,52
75,48,77,46
94,46,89,51
93,43,89,47
64,54,62,56
74,59,74,59
73,60,73,60
79,43,75,47
94,59,84,69
90,60,88,62
94,48,89,53
98,48,93,53
79,53,76,56
79,49,82,46
79,49,77,51
67,48,59,56
78,55,78,55
86,38,80,44
75,49,70,54
65,51,62,54
68,41,73,36
97,40,92,45
97,36,91,42
73,47,69,51
76,45,70,51
76,57,69,64
84,52,85,51
86,61,89,58
81,41,76,46
68,54,61,61
85,42,77,50
83,32,75,40
73,63,68,68
78,56,83,51
72,44,71,45
75,48,70,53
80,46,78,48
88,50,81,57
94,47,88,53
86,60,79,67
72,51,75,48
89,59,91,57
67,45,64,48
71,46,70,47
93,44,82,55
83,51,78,56
77,63,80,60
91,38,88,41
78,49,72,55
79,50,74,55
87,48,78,57
64,45,59,50
63,56,64,55
72,43,70,45
86,57,74,69
98,56,100,54
77,55,80,52
74,42,71,45
81,42,76,47
90,47,86,51
71,55,68,58
72,44,73,43
78,60,79,59
83,46,81,48
76,52,77,51
95,45,86,54
75,42,71,46
73,42,67,48
84,50,86,48
88,41,88,41
75,57,77,55
94,56,82,68
82,56,77,61
74,50,75,49
99,54,97,56
84,40,83,41
88,32,81,39
75,44,70,49
69,36,66,39
68,43,67,44
69,54,69,54
73,56,70,59
75,45,65,55
87,42,84,45
96,51,94,53
76,60,72,64
81,53,81,53
76,43,77,42
78,43,75,46
72,53,67,58
76,65,79,62
78,57,68,67
90,59,83,66
84,41,80,45
80,42,71,51
91,39,82,48
86,55,77,64
66,52,66,52
63,44,61,46
112,59,110,61
71,39,70,40
88,63,81,70
89,34,83,40
94,46,88,52
93,59,90,62
91,50,84,57
78,55,76,57
75,42,66,51
97,64,93,68
102,50,97,55
75,49,72,52
68,69,69,68
62,46,63,45
85,52,80,57
74,42,74,42
74,41,64,51
79,49,73,55
86,53,78,61
79,41,75,45
71,61,72,60
79,55,72,62
81,64,80,65
78,41,76,43
64,62,62,64
85,52,78,59
88,49,87,50
91,56,91,56
88,47,86,49
72,54,70,56
81,53,78,56
85,44,77,52
94,46,90,50
76,43,75,44
72,45,74,43
75,58,78,55
70,52,63,59
78,44,77,45
79,52,75,56
69,39,60,48
79,52,80,51
92,65,90,67
88,53,84,57
80,46,82,44
78,35,72,41
89,47,84,52
83,65,76,72
69,56,71,54
78,53,72,59
102,51,98,55
97,60,92,65
74,52,69,57
75,53,73,55
72,52,73,51
74,59,65,68
67,44,63,48
84,45,79,50
79,40,76,43
74,55,72,57
85,58,84,59
81,61,81,61
83,51,85,49
85,43,85,43
71,40,73,38
79,53,80,52
79,50,84,45
82,43,81,44
76,58,71,63
82,50,80,52
85,43,78,50
88,58,84,62
82,46,80,48
87,51,79,59
82,51,80,53
68,51,69,50
90,51,85,56
82,57,76,63
86,51,83,54
86,43,80,49
74,58,78,54
87,43,83,47
73,48,71,50
79,42,77,44
72,42,68,46
76,57,76,57
84,44,78,50
83,41,74,50
76,32,70,38
97,53,96,54
63,38,61,40
73,45,72,46
80,46,71,55
61,49,63,47
79,39,73,45
89,51,84,56
85,62,81,66
110,42,104,48
75,49,73,51
64,59,63,60
68,56,67,57
70,49,69,50
72,50,71,51
82,65,76,71
82,46,75,53
75,46,72,49
72,47,68,51
88,49,78,59
71,51,71,51
74,49,73,50
79,56,76,59
80,44,74,50
68,45,64,49
91,64,93,62
80,55,72,63
87,64,80,71
76,43,70,49
88,49,87,50
86,45,82,49
84,49,80,53
79,47,71,55
77,49,77,49
81,49,73,57
85,54,83,56
66,47,66,47
89,50,79,60
90,47,87,50
77,56,79,54
74,49,75,48
82,48,83,47
86,52,82,56
86,38,82,42
79,49,78,50
75,59,72,62
72,39,68,43
68,49,67,50
91,51,90,52
77,42,69,50
80,48,79,49
69,62,74,57
87,59,83,63
73,55,69,59
97,44,88,53
88,47,80,55
78,56,71,63
80,49,75,54
95,57,94,58
90,35,88,37
86,49,84,51
83,63,79,67
76,41,77,40
75,62,74,63
98,56,92,62
74,49,70,53
73,38,69,42
69,54,67,56
88,51,84,55
70,52,71,51
71,52,70,53
81,51,78,54
71,60,64,67
104,47,106,45
82,46,77,51
99,51,85,65
85,53,82,56
87,39,84,42
76,52,64,64
75,51,72,54
65,42,53,54
76,51,72,55
78,50,75,53
91,64,94,61
73,45,69,49
73,41,67,47
83,48,76,55
89,54,87,56
80,57,82,55
62,51,55,58
95,46,87,54
75,52,75,52
74,55,73,56
72,43,67,48
79,38,71,46
85,42,84,43
66,44,56,54
99,48,88,59
74,52,65,61
91,50,91,50
80,49,77,52
93,38,89,42
79,58,83,54
86,51,79,58
78,57,77,58
81,49,78,52
83,49,77,55
69,52,65,56
71,61,71,61
66,58,67,57
87,49,80,56
79,61,78,62
79,38,72,45
69,60,59,70
78,47,75,50
76,46,71,51
81,47,78,50
89,55,81,63
65,38,65,38
64,48,64,48
65,49,63,51
84,48,83,49
66,42,70,38
90,48,89,49
87,44,87,44
83,43,76,50
87,67,83,71
78,52,75,55
74,40,71,43
85,52,84,53
73,66,71,68
69,59,65,63
87,50,79,58
66,56,66,56
88,48,85,51
71,48,68,51
73,46,71,48
80,51,72,59
85,48,80,53
68,41,63,46
68,61,69,60
90,55,82,63
68,50,68,50
82,38,79,41
88,55,88,55
87,40,77,50
84,44,86,42
82,50,76,56
87,61,84,64
68,59,67,60
93,48,85,56
82,29,85,26
72,38,69,41
66,60,59,67
62,39,64,37
90,43,87,46
73,46,69,50
77,58,75,60
74,49,70,53
85,47,83,49
77,51,75,53
64,52,60,56
88,44,86,46
86,46,81,51
89,64,86,67
72,50,69,53
72,52,66,58
84,35,84,35
82,45,77,50
101,62,100,63
101,47,99,49
69,47,63,53
96,45,93,48
82,41,76,47
67,54,65,56
82,43,79,46
70,61,63,68
70,47,69,48
65,51,66,50
79,51,78,52
83,54,75,62
76,54,75,55
82,63,85,60
81,52,76,57
67,52,71,48
79,41,71,49
86,48,83,51
58,48,60,46
74,46,69,51
92,49,91,50
78,44,71,51
86,58,86,58
67,53,63,57
83,56,82,57
57,48,53,52
96,41,88,49
79,43,74,48
95,56,88,63
82,28,77,33
89,41,85,45
91,47,89,49
78,53,80,51
81,43,78,46
90,48,91,47
81,41,80,42
67,50,63,54
78,59,73,64
67,40,66,41
86,52,82,56
79,59,77,61
83,54,83,54
67,55,71,51
83,42,77,48
87,46,79,54
87,51,92,46
78,45,70,53
81,43,77,47
93,41,93,41
66,54,67,53
75,49,76,48
77,53,71,59
92,54,89,57
83,60,86,57
76,46,79,43
79,35,73,41
81,50,82,49
82,54,83,53
80,43,69,54
84,58,80,62
79,45,70,54
81,41,80,42
87,58,84,61
82,56,84,54
93,53,92,54
84,41,82,43
89,45,84,50
83,55,83,55
86,65,83,68
69,49,65,53
98,41,92,47
89,49,88,50
85,47,79,53
109,38,108,39
78,45,72,51
79,52,78,53
89,48,87,50
70,52,67,55
98,52,97,53
87,50,81,56
79,63,73,69
92,53,91,54
87,56,80,63
84,47,86,45
75,41,73,43
73,62,73,62
61,52,57,56
74,60,70,64
81,43,77,47
80,50,80,50
97,57,91,63
85,61,80,66
92,52,90,54
75,56,69,62
77,57,71,63
68,62,71,59
69,47,67,49
74,47,72,49
88,44,79,53
81,53,72,62
63,46,59,50
73,37,69,41
89,58,84,63
72,36,70,38
72,49,66,55
77,48,73,52
78,46,71,53
90,63,91,62
92,48,88,52
84,43,83,44
86,45,81,50
89,48,83,54
94,44,84,54
83,36,80,39
96,35,94,37
90,50,97,43
78,34,72,40
73,58,75,56
67,58,61,64
84,50,81,53
94,53,91,56
81,45,74,52
88,45,84,49
82,32,81,33
83,42,78,47
73,51,72,52
78,45,73,50
87,49,83,53
74,44,73,45
76,51,71,56
86,47,85,48
83,57,79,61
77,44,75,46
80,61,86,55
55,59,54,60
76,49,69,56
79,55,70,64
79,43,72,50
67,51,64,54
79,54,71,62
67,53,67,53
73,51,73,51
88,46,79,55
83,42,79,46
73,55,77,51
79,49,78,50
71,35,64,42
74,53,72,55
93,55,88,60
66,54,58,62
86,53,82,57
76,47,73,50
70,54,66,58
83,54,82,55
84,53,81,56
75,39,68,46
90,53,90,53
79,64,82,61
78,54,79,53
83,56,80,59
85,42,79,48
95,53,90,58
98,50,90,58
75,60,73,62
59,48,57,50
68,45,64,49
89,39,79,49
70,47,66,51
100,63,97,66
100,48,96,52
76,50,71,55
83,51,80,54
59,40,50,49
82,47,82,47
78,49,77,50
79,50,77,52
78,53,70,61
84,59,82,61
96,47,91,52
83,64,83,64
82,58,78,62
70,46,68,48
70,55,72,53
84,45,85,44
72,49,70,51
72,40,68,44
73,61,64,70
85,51,86,50
71,51,73,49
81,51,80,52
102,52,90,64
76,50,72,54
85,50,82,53
86,48,80,54
78,49,76,51
94,54,91,57
100,53,93,60
81,52,75,58
102,52,99,55
75,56,73,58
91,51,87,55
77,38,73,42
85,53,81,57
78,57,73,62
78,54,79,53
90,43,87,46
67,41,68,40
81,41,81,41
77,53,70,60
63,60,64,59
76,46,72,50
65,57,57,65
78,38,78,38
94,62,90,66
106,58,102,62
82,54,78,58
102,50,95,57
93,46,86,53
81,49,81,49
86,64,89,61
88,53,76,65
68,61,60,69
80,41,75,46
89,54,79,64
71,49,66,54
75,69,77,67
76,47,73,50
70,41,66,45
82,54,79,57
90,48,79,59
70,55,66,59
77,39,74,42
84,51,80,55
79,49,69,59
90,47,82,55
90,31,89,32
57,51,62,46
92,33,86,39
70,47,71,46
87,42,81,48
87,51,89,49
82,53,74,61
74,43,73,44
90,43,88,45
85,40,79,46
81,61,76,66
88,44,81,51
77,51,71,57
85,54,84,55
61,52,61,52
93,47,91,49
84,48,85,47
75,55,76,54
75,51,71,55
94,41,87,48
69,48,69,48
72,51,68,55
69,45,70,44
81,47,78,50
74,49,71,52
75,40,72,43
87,41,77,51
84,46,72,58
82,42,75,49
86,52,78,60
70,51,73,48
79,43,75,47
76,46,76,46
78,51,80,49
80,49,77,52
81,47,73,55
88,53,84,57
88,35,78,45
74,45,68,51
96,49,94,51
65,48,61,52
103,58,102,59
73,46,71,48
79,46,78,47
81,49,81,49
83,66,83,66
89,46,86,49
87,42,88,41
92,52,93,51
86,55,86,55
89,40,87,42
73,45,71,47
76,59,71,64
90,65,90,65
92,47,86,53
89,49,85,53
95,48,91,52
85,47,79,53
83,51,85,49
84,54,82,56
82,51,77,56
74,50,69,55
83,38,75,46
86,46,82,50
71,54,67,58
94,56,90,60
80,45,79,46
66,51,61,56
79,58,81,56
74,46,68,52
76,54,76,54
85,55,81,59
87,55,83,59
83,55,79,59
85,60,82,63
96,49,87,58
80,59,84,55
67,38,62,43
84,47,84,47
94,44,87,51
83,42,81,44
74,50,75,49
75,43,71,47
82,52,77,57
88,53,85,56
75,62,76,61
73,57,69,61
88,45,71,62
75,43,73,45
83,57,76,64
79,50,76,53
79,52,75,56
82,47,76,53
80,49,78,51
81,42,77,46
73,49,74,48
88,52,80,60
88,61,86,63
67,46,63,50
87,38,89,36
79,66,75,70
77,45,75,47
69,44,65,48
75,52,69,58
92,51,90,53
89,55,82,62
86,46,75,57
91,58,90,59
90,35,88,37
80,46,75,51
77,34,71,40
75,42,68,49
71,38,70,39
78,54,78,54
87,47,84,50
84,50,81,53
85,57,86,56
81,49,73,57
85,54,77,62
82,45,75,52
85,37,79,43
83,50,86,47
69,58,63,64
89,57,95,51
90,51,87,54
79,53,79,53
77,50,78,49
55,48,52,51
76,52,79,49
92,59,90,61
82,50,78,54
85,50,80,55
86,65,81,70
80,53,80,53
87,52,83,56
83,55,80,58
98,55,93,60
75,59,76,58
91,47,85,53
70,41,64,47
61,46,62,45
76,59,79,56
81,49,86,44
79,54,75,58
93,37,85,45
90,39,86,43
80,62,80,62
79,44,78,45
85,47,80,52
95,46,93,48
78,63,74,67
79,67,81,65
101,53,93,61
73,43,73,43
83,51,72,62
88,48,92,44
91,51,94,48
68,48,67,49
83,57,73,67
92,48,89,51
87,34,81,40
72,56,76,52
80,48,77,51
74,49,72,51
65,50,66,49
76,47,70,53
60,45,59,46
81,50,80,51
66,53,64,55
71,45,67,49
85,43,85,43
73,49,71,51
89,46,79,56
64,52,60,56
90,45,86,49
75,49,70,54
72,56,67,61
87,52,90,49
73,48,66,55
67,44,64,47
70,53,66,57
92,63,95,60
86,47,84,49
77,53,74,56
77,53,73,57
89,48,79,58
76,44,70,50
78,46,69,55
96,47,88,55
77,55,72,60
73,55,71,57
83,62,82,63
75,44,71,48
92,47,90,49
89,50,84,55
72,46,69,49
68,43,66,45
90,60,95,55
100,56,95,61
76,42,73,45
75,56,71,60
77,44,76,45
69,52,66,55
64,42,63,43
80,55,79,56
81,57,82,56
71,42,69,44
90,43,89,44
77,56,71,62
65,45,64,46
84,35,82,37
87,51,81,57
87,35,84,38
72,61,70,63
93,57,91,59
78,38,75,41
79,53,80,52
81,55,81,55
88,40,78,50
94,49,90,53
79,52,79,52
83,44,82,45
73,53,71,55
103,45,100,48
94,48,82,60
73,39,75,37
76,40,75,41
68,59,71,56
81,44,73,52
91,49,90,50
93,48,90,51
78,41,78,41
78,55,75,58
94,56,91,59
84,39,81,42
80,49,81,48
70,46,71,45
92,50,88,54
83,48,81,50
68,42,63,47
82,53,80,55
74,55,71,58
79,56,68,67
79,48,70,57
89,43,88,44
80,59,79,60
86,48,81,53
70,49,68,51
90,56,89,57
81,67,79,69
72,46,75,43
99,52,97,54
69,41,68,42
64,56,65,55
71,70,70,71
87,48,90,45
71,58,71,58
77,46,74,49
82,65,88,59
90,57,80,67
78,41,74,45
87,43,87,43
89,51,91,49
81,60,84,57
69,41,65,45
85,48,80,53
78,61,76,63
85,51,85,51
84,56,87,53
89,55,84,60
78,45,76,47
73,48,67,54
82,49,85,46
71,60,71,60
75,48,72,51
82,46,74,54
83,46,81,48
80,59,72,67
87,48,81,54
92,44,91,45
73,60,73,60
86,54,79,61
88,45,86,47
79,52,78,53
79,49,76,52
87,47,83,51
75,45,69,51
75,61,80,56
69,45,72,42
85,43,76,52
61,67,60,68
86,59,80,65
81,48,76,53
94,49,91,52
70,49,66,53
82,51,81,52
70,49,71,48
75,45,68,52
68,67,71,64
73,33,71,35
84,42,80,46
79,59,78,60
77,40,71,46
83,44,76,51
95,53,92,56
81,50,82,49
86,57,86,57
85,41,84,42
81,45,77,49
77,58,71,64
72,47,70,49
72,49,76,45
70,58,70,58
90,55,83,62
80,62,78,64
91,53,82,62
86,45,80,51
85,50,82,53
77,57,73,61
90,61,86,65
81,53,80,54
96,50,95,51
96,53,92,57
77,53,73,57
87,43,80,50
81,57,77,61
75,63,74,64
93,49,83,59
85,55,97,43
89,50,86,53
74,58,75,57
64,55,61,58
86,57,82,61
87,60,79,68
92,52,90,54
86,43,81,48
62,53,69,46
71,47,76,42
74,57,75,56
86,57,85,58
85,59,86,58
90,58,92,56
68,48,71,45
71,40,73,38
100,57,97,60
87,52,85,54
54,54,52,56
80,47,77,50
96,59,90,65
86,44,79,51
86,64,91,59
87,51,84,54
83,48,83,48
80,47,75,52
90,47,82,55
87,42,88,41
88,60,83,65
77,49,78,48
80,51,80,51
74,51,74,51
69,52,62,59
76,51,74,53
81,53,80,54
81,51,84,48
95,46,88,53
80,55,83,52
98,52,93,57
78,60,74,64
80,57,82,55
73,63,72,64
98,59,94,63
81,52,76,57
89,45,83,51
85,57,86,56
81,46,76,51
81,45,85,41
73,49,65,57
81,55,75,61
70,59,73,56
72,47,70,49
80,48,73,55
68,55,68,55
77,60,75,62
77,46,69,54
69,58,70,57
83,38,78,43
70,43,64,49
77,53,83,47
75,44,77,42
72,53,69,56
86,48,86,48
90,47,79,58
71,53,70,54
82,55,81,56
61,55,61,55
85,53,84,54
78,50,74,54
89,45,81,53
76,52,75,53
76,44,75,45
91,46,89,48
90,45,86,49
70,48,72,46
86,44,80,50
72,59,72,59
81,46,75,52
84,50,86,48
74,52,70,56
74,46,76,44
98,51,93,56
76,50,74,52
69,47,65,51
83,44,76,51
94,61,91,64
89,40,85,44
89,60,86,63
72,53,69,56
90,60,92,58
74,45,66,53
80,45,79,46
89,49,83,55
77,42,77,42
72,52,69,55
82,42,75,49
91,62,84,69
79,61,71,69
73,53,75,51
76,54,75,55
78,42,76,44
80,46,72,54
88,42,78,52
87,68,84,71
85,56,85,56
88,47,85,50
78,42,74,46
74,50,64,60
60,61,59,62
69,57,72,54
77,44,77,44
72,56,68,60
86,39,78,47
63,58,61,60
79,42,77,44
75,42,75,42
78,48,76,50
66,56,70,52
78,45,75,48
67,37,63,41
83,53,78,58
69,47,65,51
85,58,86,57
75,57,77,55
82,47,83,46
78,57,79,56
88,49,87,50
86,46,82,50
89,61,86,64
89,60,89,60
87,49,83,53
86,52,85,53
90,41,85,46
81,59,78,62
89,52,86,55
92,54,86,60
98,43,94,47
91,49,89,51
75,63,72,66
68,48,72,44
64,67,69,62
74,63,65,72
80,46,75,51
61,45,65,41
92,49,90,51
79,52,75,56
76,48,81,43
87,38,84,41
84,66,92,58
72,62,72,62
56,60,57,59
82,59,87,54
81,51,74,58
75,66,74,67
73,52,68,57
75,54,68,61
106,53,97,62
95,52,89,58
76,58,74,60
92,56,87,61
81,45,72,54
85,50,81,54
85,45,87,43
85,41,78,48
77,47,75,49
81,46,78,49
94,50,86,58
82,71,80,73
89,49,82,56
74,53,65,62
86,53,81,58
83,53,81,55
67,64,65,66
81,43,75,49
80,63,83,60
87,53,81,59
76,62,75,63
70,49,67,52
64,50,65,49
80,57,74,63
77,43,66,54
78,54,74,58
79,39,76,42
78,53,78,53
85,55,80,60
96,53,93,56
79,53,80,52
63,63,65,61
81,57,77,61
74,50,67,57
74,49,73,50
80,48,77,51
82,53,75,60
89,51,87,53
73,59,67,65
84,56,85,55
78,50,70,58
73,51,71,53
86,58,83,61
77,50,77,50
76,42,71,47
82,54,79,57
65,55,66,54
76,50,72,54
82,58,83,57
68,66,66,68
85,56,77,64
69,60,70,59
77,62,77,62
87,35,83,39
75,43,72,46
71,43,73,41
68,42,63,47
65,52,66,51
57,48,55,50
86,58,86,58
77,56,76,57
80,46,74,52
79,42,77,44
84,48,79,53
73,50,70,53
74,59,75,58
79,45,73,51
69,60,66,63
90,41,82,49
81,45,78,48
64,51,56,59
82,47,80,49
89,49,88,50
88,46,86,48
60,49,62,47
75,52,72,55
76,46,73,49
78,35,77,36
77,53,77,53
69,42,68,43
80,51,81,50
66,45,72,39
80,53,72,61
107,45,102,50
79,57,77,59
85,59,85,59
68,54,66,56
72,53,69,56
76,47,73,50
82,39,75,46
76,48,77,47
70,53,65,58
78,46,76,48
79,36,75,40
103,57,94,66
70,46,72,44
83,59,80,62
63,49,64,48
77,54,77,54
93,53,91,55
77,67,78,66
89,52,84,57
74,45,70,49
78,46,77,47
81,39,81,39
88,48,86,50
69,52,70,51
98,44,94,48
89,53,87,55
68,53,65,56
75,53,76,52
94,50,90,54
88,57,84,61
78,54,70,62
86,46,83,49
81,49,74,56
88,64,90,62
83,43,78,48
94,48,83,59
71,46,65,52
72,49,75,46
80,46,77,49
72,49,71,50
76,42,69,49
88,50,79,59
79,44,77,46
70,48,62,56
91,58,90,59
79,55,66,68
70,49,67,52
87,54,80,61
85,55,80,60
72,48,73,47
97,41,91,47
74,60,74,60
70,60,72,58
77,60,76,61
79,60,79,60
81,46,75,52
83,67,84,66
91,53,87,57
79,53,80,52
99,49,99,49
82,47,76,53
95,61,91,65
83,51,77,57
89,35,80,44
84,55,75,64
90,51,85,56
86,53,83,56
80,62,78,64
85,40,81,44
82,48,77,53
89,51,85,55
85,44,84,45
66,56,66,56
92,48,88,52
81,48,75,54
87,54,89,52
79,41,75,45
57,51,60,48
73,43,67,49
86,42,84,44
65,42,66,41
88,62,82,68
81,36,75,42
64,51,62,53
79,56,77,58
77,62,77,62
84,61,76,69
80,52,74,58
87,40,87,40
65,55,65,55
85,47,76,56
76,55,73,58
63,49,63,49
75,47,76,46
95,58,95,58
77,47,77,47
85,58,83,60
89,52,83,58
75,57,75,57
81,44,78,47
98,61,99,60
69,54,65,58
63,44,61,46
63,55,57,61
75,46,80,41
82,66,81,67
70,63,70,63
79,47,74,52
79,51,77,53
81,53,80,54
84,35,84,35
90,45,88,47
78,54,71,61
82,49,77,54
71,44,68,47
76,49,71,54
80,51,79,52
71,39,65,45
76,56,72,60
83,51,81,53
90,53,87,56
79,45,74,50
79,41,78,42
62,49,59,52
88,54,90,52
71,46,63,54
109,53,91,71
76,38,73,41
65,56,63,58
73,54,64,63
84,46,82,48
70,63,76,57
79,40,75,44
82,49,74,57
82,42,81,43
79,44,78,45
79,50,74,55
69,63,74,58
84,57,85,56
93,52,91,54
82,43,76,49
86,52,80,58
73,53,68,58
90,48,85,53
93,44,88,49
80,58,83,55
72,49,72,49
77,47,73,51
81,33,73,41
78,47,81,44
80,56,74,62
93,51,89,55
77,38,73,42
98,51,89,60
89,39,82,46
89,53,87,55
75,47,71,51
73,52,69,56
76,46,71,51
102,53,99,56
74,49,75,48
78,55,76,57
90,53,85,58
96,50,93,53
65,45,63,47
93,52,91,54
73,43,71,45
77,59,70,66
70,53,69,54
84,49,79,54
78,48,74,52
72,46,68,50
84,54,77,61
75,46,75,46
77,51,80,48
86,53,84,55
72,55,72,55
80,53,80,53
82,51,77,56
84,56,75,65
78,46,69,55
85,40,77,48
73,61,70,64
82,52,71,63
90,47,83,54
73,41,66,48
86,52,74,64
72,44,64,52
86,43,85,44
84,59,83,60
84,47,79,52
76,41,77,40
78,52,80,50
92,51,91,52
94,60,83,71
95,49,85,59
87,47,90,44
96,47,89,54
95,57,90,62
85,42,86,41
85,47,82,50
68,42,65,45
61,57,62,56
83,50,74,59
77,51,78,50
65,56,62,59
69,56,71,54
74,46,65,55
95,44,93,46
100,38,91,47
72,53,72,53
75,48,73,50
93,45,96,42
82,52,78,56
82,42,78,46
85,49,77,57
82,40,77,45
92,52,89,55
68,50,67,51
79,53,78,54
77,52,72,57
74,42,65,51
74,64,76,62
90,56,88,58
73,60,76,57
89,47,88,48
76,46,75,47
79,63,78,64
74,55,71,58
74,40,72,42
78,53,78,53
60,53,62,51
70,52,66,56
81,43,76,48
79,50,76,53
71,57,73,55
81,52,76,57
74,49,69,54
95,53,89,59
77,36,70,43
101,54,92,63
87,47,78,56
80,50,76,54
85,63,82,66
78,45,76,47
81,47,83,45
87,44,87,44
62,54,63,53
94,50,86,58
70,45,73,42
78,56,79,55
70,54,64,60
91,57,90,58
88,43,83,48
87,46,83,50
86,44,80,50
89,49,88,50
89,54,82,61
81,40,78,43
67,45,70,42
71,42,68,45
81,50,79,52
63,52,64,51
71,50,72,49
63,54,68,49
92,53,91,54
92,54,89,57
83,51,80,54
88,46,84,50
78,44,74,48
82,66,82,66
80,51,82,49
75,41,74,42
85,39,81,43
88,45,77,56
76,55,77,54
77,50,74,53
66,43,61,48
83,53,79,57
94,47,89,52
84,53,82,55
84,55,82,57
83,46,76,53
84,51,85,50
94,56,90,60
78,59,78,59
82,51,77,56
70,41,70,41
79,60,76,63
71,52,73,50
81,39,78,42
85,42,84,43
89,56,84,61
68,66,68,66
83,46,82,47
71,49,70,50
76,61,78,59
78,62,76,64
87,51,85,53
81,49,78,52
78,70,75,73
95,46,91,50
91,61,92,60
66,50,64,52
84,52,85,51
91,50,89,52
87,49,81,55
90,49,87,52
96,48,88,56
82,51,82,51
72,51,69,54
73,51,75,49
73,48,71,50
68,42,66,44
80,62,78,64
78,49,76,51
77,49,75,51
75,44,74,45
61,49,53,57
79,36,77,38
66,51,64,53
87,53,83,57
80,50,80,50
83,43,78,48
94,49,91,52
66,46,67,45
69,45,61,53
82,52,86,48
82,57,77,62
76,48,73,51
75,41,79,37
80,55,72,63
66,44,62,48
80,49,76,53
68,49,70,47
84,41,79,46
75,35,74,36
86,49,81,54
76,46,71,51
78,47,77,48
81,50,86,45
66,50,63,53
81,60,79,62
86,45,84,47
88,50,88,50
69,44,64,49
76,64,74,66
80,44,73,51
85,47,87,45
84,58,85,57
77,52,75,54
84,48,80,52
74,45,78,41
78,45,70,53
80,48,83,45
87,49,84,52
73,45,75,43
83,52,80,55
96,42,90,48
67,52,62,57
84,50,83,51
79,44,73,50
75,45,71,49
75,52,76,51
77,60,83,54
84,66,82,68
60,50,58,52
80,49,77,52
76,34,71,39
72,35,69,38
82,38,78,42
76,56,72,60
77,59,74,62
83,33,77,39
87,51,79,59
70,55,65,60
83,53,77,59
67,50,61,56
87,56,85,58
76,59,68,67
89,60,85,64
94,51,95,50
87,44,81,50
68,52,67,53
77,55,79,53
73,49,77,45
64,37,64,37
77,46,75,48
66,50,71,45
75,53,74,54
86,48,81,53
82,52,82,52
86,53,80,59
79,50,75,54
67,49,64,52
88,46,87,47
66,48,63,51
89,48,90,47
79,47,80,46
76,47,73,50
85,43,79,49
83,48,80,51
79,50,81,48
78,47,77,48
67,37,66,38
74,44,75,43
80,43,74,49
78,52,79,51
76,61,76,61
92,33,84,41
73,51,76,48
87,47,85,49
68,56,74,50
85,55,80,60
79,51,80,50
84,42,78,48
75,46,70,51
73,40,70,43
73,57,72,58
70,56,68,58
100,41,93,48
74,51,73,52
86,48,88,46
68,49,64,53
77,54,74,57
76,49,72,53
91,42,85,48
76,44,74,46
89,48,81,56
78,49,73,54
93,45,84,54
85,44,79,50
84,51,80,55
83,57,81,59
79,53,78,54
72,49,74,47
79,56,77,58
83,41,76,48
88,56,81,63
73,45,70,48
74,49,72,51
84,61,84,61
78,59,77,60
78,64,80,62
97,42,92,47
80,44,70,54
72,66,70,68
91,57,91,57
85,36,80,41
80,41,74,47
75,50,71,54
84,57,82,59
78,61,82,57
72,43,72,43
61,38,58,41
72,53,70,55
73,48,72,49
78,40,68,50
90,56,93,53
78,56,77,57
82,49,79,52
70,53,77,46
80,46,79,47
79,49,73,55
78,40,76,42
78,62,71,69
108,49,101,56
78,41,76,43
71,41,62,50
79,46,78,47
76,53,81,48
83,52,78,57
81,47,86,42
